count,x1,y1,x2,y2
441,9546,-1539,9699,-2813
442,9449,-2418,9919,-1277
443,12458,-1576,11771,-1516
444,12927,-1567,12202,-1329
445,9273,-2248,11745,-1463
446,13110,-395,12881,-1296
447,12182,-1616,9857,-2105
448,13253,-1291,11714,-1099
449,12079,-1237,13110,-395
450,12145,-1444,9865,-994
451,10843,-1464,9739,-2362
452,9676,-2075,10526,-1495
453,10653,-1510,9434,-1197
454,9340,-2052,10487,-1557
455,9226,-2340,11349,-1730
456,11408,-1474,9619,-2408
457,10163,-1853,9364,-2488
458,11390,-1485,11614,-1398
459,9247,-2553,8748,-2619
460,9542,-1645,9744,-1683
461,12374,-1409,11641,-1438
462,10123,-2104,13719,-327
463,13719,-327,10046,-2549
464,9941,-1957,10249,-2184
465,9255,-2339,9854,-1766
466,12770,-1973,11333,-1477
467,9649,-1382,9460,-2488
468,9637,-2501,9286,-2605
469,11324,-1424,9215,-2292
470,9103,-2116,8984,-2653
471,12583,-1495,10241,-2500
472,11558,-1707,10472,-1712
473,9211,-2018,9502,-2346
474,9904,-1976,12439,-1677
475,11671,-1663,9686,-2017
476,11433,-1516,12868,-1947
477,10915,-1586,11982,-1352
478,9701,-1905,9975,-2139
479,9522,-2359,10007,-2400
480,11821,-1555,11859,-1561
481,12067,-1452,9422,-2536
482,11497,-1519,9778,-2098
483,11334,-1420,9702,-1891
484,9183,-2712,11859,-1342
485,9508,-2482,9621,-2559
486,9497,-2613,11671,-290
487,12287,-1387,10053,-2557
488,12098,-1297,13253,-1291
489,12123,-1477,12172,-1145
490,9750,-2213,9407,-2481
491,9933,-2560,11819,-1512
492,9636,-1484,9694,-1935
493,10043,-917,9640,-2352
494,9756,-2441,9164,-2326
495,11840,-1390,9812,-1904
496,12599,-1860,9029,-2527
497,12089,-1409,11303,-1325
498,11802,-1253,11697,-1384
499,12221,-1484,9914,-1622
500,9824,-1403,9218,-2681
501,12593,-967,9929,-825
502,9456,-2352,10912,-1724
503,8732,-1898,13313,-499
504,9631,-2643,12145,-1499
505,12119,-1806,9531,-2084
506,9945,-1259,11819,-1512
507,11902,-1409,11705,-1506
508,11968,-1596,10630,-1385
509,10052,-1718,9714,-2207
510,10699,-1357,11320,-1403
511,9637,-2501,9740,-1931
512,12662,-1533,12957,-1200
513,8951,-2694,11789,-772
514,9243,-2599,12445,-1123
515,12108,-1675,11886,-1516
516,9873,-2144,10114,-2349
517,10007,-2400,9616,-1208
518,9560,-2612,11947,-1279
519,11890,-1169,9933,-2782
520,9615,-2209,11139,-1708
521,12659,-866,9184,-2625
522,11472,-1996,11058,-1538
523,12884,-664,10066,-2388
524,9392,-1711,11169,-1582
525,10750,-1571,11754,-994
526,9579,-2638,9978,-1819
527,9312,-2387,9764,-959
528,8948,-2505,9579,-1385
529,9183,-2712,10078,-2233
530,9829,-1947,11754,-1459
531,8666,-2471,12474,-1427
532,9979,-884,9320,-2744
533,12842,-859,11434,-1840
534,9379,-2222,9544,-2384
535,12640,-1510,9338,-2123
536,12145,-1444,12440,-1485
537,9415,-2350,9243,-2089
538,11833,-1566,9497,-2598
539,9698,-2388,11752,-991
540,12310,-1523,9360,-2380
541,9819,-2163,10581,-1247
542,13189,-1330,9695,-3110
543,10912,-1592,12020,-2098
544,13311,-1331,10105,-2427
545,12209,-1325,12960,-1251
546,9567,-1644,8938,-1133
547,12970,-1016,12827,-1724
548,11713,-2188,12187,-1890
549,9849,-2334,9917,-1128
550,11678,-1196,9423,-2764
551,10631,-1423,11138,-1287
552,11138,-1287,9372,-2034
553,11582,-961,11882,-1180
554,9853,-1578,12692,-1271
555,9467,-2303,12332,-1386
556,10392,-2319,10006,-1942
557,12428,-1628,13072,-1210
558,10228,-2346,10036,-2391
559,11230,-1546,12441,-1862
560,12885,-308,9554,-2423
561,12453,-665,12441,-1505
562,10128,-1695,9454,-2710
563,11902,-1409,9552,-2146
564,11648,-1622,12224,-1531
565,9406,-2501,10107,-2377
566,10115,-1011,11275,-1724
567,10097,-2185,9636,-2360
568,9959,-2117,10548,-621
569,12299,-1604,9965,-2261
570,9787,-1350,11602,-1198
571,10008,-979,9929,-2234
572,12840,-1123,9694,-2672
573,9763,-1700,11754,-1459
574,12516,-1418,9585,-2287
575,10386,-1058,9786,-2308
576,11538,-1375,9639,-2179
577,11928,-1239,9989,-1519
578,12061,-1143,9615,-2202
579,11818,-1893,11126,-1912
580,9741,-1755,10105,-1088
581,9992,-2569,10827,-1886
582,9827,-1253,11833,262
583,9989,-2554,10335,-641
584,12868,-1947,9585,-2448
585,9691,-2922,9575,-1924
586,10623,-2652,10128,-2564
587,9777,-2163,11106,-1833
588,11648,-1622,12173,-1401
589,9881,-2218,12142,-625
590,9186,-2507,9574,-2455
591,12736,-1718,13085,-467
592,11902,-1409,10053,-788
593,9574,-2435,12528,-1001
